2025_09_01_13_37_22_364,0,0,0,0,0.2005096,0.1584364,0.05919117,-1.921935E-06,0.03135039,4.712397,0,-1.613825E-05,8.641172E-05,-4.385348E-07,2.847173E-06,0.0004581428,0.0009381365
2025_09_01_13_37_22_399,0,0,0,0,0.2005105,0.1584368,0.05919142,-2.56258E-06,0.03135045,4.712397,0,-2.070009E-05,9.206394E-05,-5.832688E-07,7.000563E-05,0.0004592011,-0.00179006
2025_09_01_13_37_22_455,0,0,0,0,0.2005125,0.1584375,0.05919176,9.396128E-06,0.03135102,4.712397,0,1.504405E-05,2.794027E-05,4.631268E-07,-0.0004955354,3.339835E-05,0.001480491
2025_09_01_13_37_22_499,0,0,0,0,0.200514,0.1584384,0.05919151,1.131806E-05,0.03135058,4.712397,0,3.85534E-05,6.300313E-05,1.123199E-06,-1.066655E-05,-0.0004754793,0.00160189
2025_09_01_13_37_22_532,0,0,0,0,0.2005151,0.158439,0.05919154,9.502902E-06,0.03135073,4.712397,0,2.574184E-05,4.387421E-05,8.102048E-07,-0.0003122643,0.0001561927,0.003742394
2025_09_01_13_37_22_582,0,0,0,0,0.2005167,0.1584397,0.05919117,-1.601613E-06,0.03135028,4.712397,0,-7.791095E-06,7.586798E-05,-2.034898E-07,-0.0002375514,0.0003266802,-0.002085682
2025_09_01_13_37_22_629,0,0,0,0,0.2005184,0.1584402,0.05919124,-3.950644E-06,0.03135041,4.712397,0,-4.561742E-06,6.926744E-05,-1.157661E-07,-4.928688E-05,0.0001682574,-0.001265629
2025_09_01_13_37_22_679,0,0,0,0,0.20052,0.1584408,0.05919124,0,0.03135034,4.712397,0,3.08772E-06,8.320385E-05,9.971988E-08,0.0001305843,5.039521E-05,0.005195494
2025_09_01_13_37_22_720,0,0,0,0,0.2005209,0.1584412,0.05919105,-3.630322E-06,0.03135034,4.712397,0,3.205365E-06,7.485552E-05,9.399892E-08,-0.0002671472,-7.219167E-05,0.0009976684
2025_09_01_13_37_22_766,0.04877065,0,96,94,0.2005084,0.1579455,0.05907933,0.0002579608,0.03064616,4.71248,0.06,-0.0002217144,-0.06536705,0.005708448,3.664624,0.0009910363,0.08485221
