2025_09_08_21_52_58_281,0,0,0,0,0.2001285,0.1583232,0.0591913,7.474192E-07,0.03135043,4.71242,0,1.968562E-05,2.185581E-05,6.082902E-07,3.284322E-05,9.504697E-05,0.0008449933
2025_09_08_21_52_58_316,0,0,0,0,0.2001287,0.1583236,0.05919135,5.018386E-06,0.03135046,4.712419,0,3.678284E-05,2.379783E-05,1.069804E-06,0.0002989346,-0.0004324055,-0.001732579
2025_09_08_21_52_58_349,0,0,0,0,0.2001292,0.158324,0.05919136,7.474191E-07,0.03135049,4.712419,0,1.705903E-05,1.314848E-05,5.179374E-07,-0.0002426475,-2.004208E-05,0.001693356
2025_09_08_21_52_58_399,0,0,0,0,0.2001297,0.1583246,0.05919128,-1.494838E-06,0.03135053,4.712419,0,2.245243E-05,2.331396E-06,6.925191E-07,-0.0001899142,0.0001113902,-0.0008536444
2025_09_08_21_52_58_448,0,0,0,0,0.2001302,0.1583254,0.05919126,-1.28129E-06,0.03135045,4.712419,0,1.492235E-05,1.282032E-05,4.709754E-07,0.0001728694,0.0001984003,-0.002558138
2025_09_08_21_52_58_498,0,0,0,0,0.2001305,0.158326,0.05919129,3.309999E-06,0.03135046,4.712419,0,4.720955E-05,8.421508E-06,1.357664E-06,-0.000166335,-0.0007382759,-0.000443034
2025_09_08_21_52_58_531,0,0,0,0,0.2001308,0.1583263,0.05919129,-8.435159E-06,0.03135019,4.71242,0,1.425688E-07,3.820137E-05,6.413737E-09,-9.761561E-05,9.074502E-05,0.001697906
2025_09_08_21_52_58_566,0,0,0,0,0.2001321,0.1583268,0.05919126,-1.697709E-05,0.03135016,4.71242,0,-2.423302E-05,4.280041E-05,-7.4513E-07,-0.0002897063,-4.360663E-05,0.0008376719
2025_09_08_21_52_58_616,0,0,0,0,0.2001338,0.1583275,0.05919119,-1.462806E-05,0.0313501,4.71242,0,-2.877144E-05,5.540773E-05,-8.872646E-07,-7.654466E-05,-3.356058E-05,-0.002567822
2025_09_08_21_52_58_666,0,0,0,0,0.2001353,0.1583281,0.05919122,-1.185193E-05,0.0313502,4.71242,0,-2.709721E-05,5.201761E-05,-8.280448E-07,-0.000107392,2.848958E-05,2.17824E-05
2025_09_08_21_52_58_715,0,0,0,0,0.2001364,0.1583287,0.05919114,-1.494838E-05,0.03135016,4.71242,0,-3.912307E-05,5.844262E-05,-1.168751E-06,0.000186744,0.0002531342,-0.002945218
2025_09_08_21_52_58_749,0,0,0,0,0.200137,0.1583291,0.05919117,-8.969031E-06,0.03135033,4.71242,0,-2.668374E-05,5.474939E-05,-8.436605E-07,0.000100604,-0.0001979983,-0.001240432
2025_09_08_21_52_58_798,0,0,0,0,0.2001384,0.1583298,0.05919122,9.502902E-06,0.03135057,4.71242,0,1.581176E-05,2.462347E-05,5.056626E-07,-0.0003481651,0.0001907955,0.004778059
2025_09_08_21_52_58_831,0,0,0,0,0.2001393,0.1583303,0.0591913,7.367418E-06,0.03135057,4.71242,0,1.452068E-05,2.735249E-05,4.451416E-07,-0.0001386435,-6.058144E-06,0.003437642
2025_09_08_21_52_58_865,0,0,0,0,0.2001399,0.1583309,0.05919125,7.367418E-06,0.03135046,4.71242,0,8.143033E-07,3.539201E-05,7.499735E-08,0.0001532792,0.000458833,0.000889755
2025_09_08_21_52_58_915,0,0,0,0,0.2001403,0.1583316,0.05919131,2.349032E-06,0.03135055,4.71242,0,1.625443E-05,1.915446E-05,4.419948E-07,0.0002145462,-0.0004327655,-0.000845619
2025_09_08_21_52_58_949,0,0,0,0,0.2001408,0.1583321,0.05919128,6.940321E-06,0.03135046,4.71242,0,2.142073E-05,3.302082E-05,6.562467E-07,-5.878951E-05,-2.309298E-05,0.001723341
2025_09_08_21_52_58_981,0,0,0,0,0.2001412,0.1583326,0.05919122,4.484516E-06,0.03135052,4.71242,0,1.467777E-05,1.37867E-05,3.994312E-07,-0.0001138052,-0.0003343953,-0.005969061
2025_09_08_21_52_59_031,0,0,0,0,0.2001419,0.1583334,0.05919142,8.541934E-06,0.03135045,4.71242,0,2.585734E-05,2.753931E-05,8.106664E-07,0.0001373343,0.000112663,-0.0004977855
2025_09_08_21_52_59_066,0,0,0,0,0.2001424,0.1583338,0.05919137,4.484515E-06,0.03135041,4.71242,0,1.261204E-05,3.270799E-05,4.170259E-07,-0.0001135277,0.0002679587,0.001234437
2025_09_08_21_52_59_098,0,0,0,0,0.200143,0.1583342,0.05919141,4.911612E-06,0.03135046,4.712419,0,2.97284E-05,2.755063E-05,9.086269E-07,-0.0004776467,-2.447086E-05,0.004211355
2025_09_08_21_52_59_148,0,0,0,0,0.2001435,0.1583348,0.05919144,1.921935E-06,0.03135048,4.71242,0,1.13493E-05,2.81378E-05,3.711982E-07,-0.0001020128,0.000192438,0.002051747
2025_09_08_21_52_59_181,0,0,0,0,0.2001435,0.1583352,0.05919131,2.135483E-06,0.03135039,4.71242,0,1.137047E-05,2.862066E-05,3.946566E-07,-0.0002414703,0.0003720955,0.001698982
2025_09_08_21_52_59_216,0,0,0,0,0.2001442,0.1583357,0.05919134,-1.23858E-05,0.03135006,4.71242,0,-1.763977E-05,6.635271E-05,-5.422368E-07,8.943152E-05,-2.233844E-05,-0.0009166115
2025_09_08_21_52_59_265,0,0,0,0,0.2001459,0.1583363,0.05919133,-1.206548E-05,0.03135027,4.71242,0,-1.955744E-05,5.107148E-05,-6.32072E-07,1.60403E-05,-0.0003043923,-0.003041862
2025_09_08_21_52_59_299,0,0,0,0,0.2001466,0.1583367,0.05919124,-9.716448E-06,0.03135016,4.71242,0,-3.133321E-05,6.370035E-05,-8.975248E-07,0.0002259669,0.0005292706,-0.004285386
2025_09_08_21_52_59_350,0,0,0,0,0.2001479,0.1583373,0.0591912,-1.398742E-05,0.03135026,4.71242,0,-3.549013E-05,5.825359E-05,-1.08858E-06,8.029246E-05,-5.776155E-05,-0.001686341
2025_09_08_21_52_59_399,0,0,0,0,0.2001492,0.158338,0.05919126,1.420096E-05,0.03135043,4.71242,0,2.966262E-05,5.403033E-05,8.850981E-07,0.0003693581,-0.0002215104,0.001300814
2025_09_08_21_52_59_431,0,0,0,0,0.2001498,0.1583385,0.05919113,9.502901E-06,0.03135052,4.71242,0,1.221858E-05,2.694027E-05,3.770685E-07,0.0001619536,3.046824E-05,-0.003313947
2025_09_08_21_52_59_481,0,0,0,0,0.2001503,0.1583392,0.05919116,5.231934E-06,0.03135046,4.71242,0,-4.816524E-06,2.796694E-05,-4.083808E-08,-2.745139E-05,0.0008367129,-0.000763779
2025_09_08_21_52_59_516,0,0,0,0,0.2001508,0.1583397,0.0591912,3.416774E-06,0.0313505,4.71242,0,9.518892E-06,2.787252E-05,2.905031E-07,-7.911598E-05,6.920117E-07,-0.000806387
2025_09_08_21_52_59_568,0,0,0,0,0.2001515,0.1583405,0.05919127,5.445483E-06,0.03135061,4.71242,0,1.261061E-05,1.559661E-05,3.598047E-07,-0.000114982,-0.0001289075,-0.0004004359
2025_09_08_21_52_59_615,0,0,0,0,0.2001526,0.1583412,0.05919139,-3.203225E-07,0.03135041,4.71242,0,5.831815E-06,3.127742E-05,1.540896E-07,-5.491813E-05,-0.0001444741,0.002945626
2025_09_08_21_52_59_665,0,0,0,0,0.2001533,0.1583418,0.05919134,3.416774E-06,0.03135056,4.71242,0,2.86553E-05,1.571104E-05,8.208188E-07,-6.052147E-05,-0.0004655494,0.0008374063
2025_09_08_21_52_59_698,0,0,0,0,0.2001539,0.1583422,0.05919142,4.057419E-06,0.03135054,4.712419,0,2.517765E-05,1.383012E-05,7.188048E-07,-0.000110763,-0.0003837308,-0.0009294107
2025_09_08_21_52_59_731,0,0,0,0,0.2001542,0.1583426,0.05919138,5.765805E-06,0.03135045,4.712419,0,3.157665E-05,2.8121E-05,9.05966E-07,-0.0001255084,-0.0005026998,-0.001776631
2025_09_08_21_52_59_781,0,0,0,0,0.2001548,0.1583432,0.0591913,1.067742E-06,0.03135047,4.712419,0,1.654288E-05,2.282343E-05,5.288209E-07,-9.370297E-06,0.0001373422,-0.004733378
2025_09_08_21_52_59_815,0,0,0,0,0.2001552,0.1583436,0.05919136,-3.203225E-07,0.0313505,4.712419,0,2.172552E-06,1.61438E-05,1.169812E-07,-0.0001118832,0.0003858081,-0.001763161
2025_09_08_21_52_59_865,0,0,0,0,0.2001555,0.1583442,0.05919135,-7.474192E-06,0.03135026,4.71242,0,-1.702017E-05,4.706472E-05,-4.660481E-07,-0.0002195798,0.0005126244,0.01026319
2025_09_08_21_52_59_915,0,0,0,0,0.2001572,0.1583449,0.05919133,-1.366709E-05,0.03135026,4.71242,0,-2.721107E-05,5.06444E-05,-8.811563E-07,-0.000313209,-0.0003561818,0.002535106
2025_09_08_21_52_59_965,0,0,0,0,0.2001587,0.1583455,0.05919121,-9.502902E-06,0.03135015,4.71242,0,-2.50792E-05,6.757627E-05,-7.937097E-07,2.745901E-05,-0.000207383,0.003029252
2025_09_08_21_53_00_002,0,0,0,0,0.2001596,0.158346,0.05919127,-8.221611E-06,0.03135015,4.71242,0,-3.074695E-05,6.439559E-05,-9.12527E-07,5.123001E-05,0.0002494528,0.0004207941
2025_09_08_21_53_00_049,0,0,0,0,0.2001608,0.1583465,0.05919124,-4.591289E-06,0.03135026,4.71242,0,-8.704093E-06,6.129687E-05,-2.964238E-07,-0.0001438495,-0.0002914818,0.003018291
2025_09_08_21_53_00_082,0,0,0,0,0.2001615,0.1583469,0.05919107,2.56258E-06,0.03135063,4.71242,0,-1.194778E-06,1.854227E-05,-3.405627E-08,-0.0003249629,6.265301E-05,0.001003311
2025_09_08_21_53_00_155,0,0,0,0,0.2001631,0.158348,0.05919135,7.901289E-06,0.03135053,4.71242,0,1.572792E-05,3.693683E-05,4.845462E-07,4.072353E-05,4.680135E-05,-2.946399E-05
2025_09_08_21_53_00_187,0,0,0,0,0.2001637,0.1583486,0.05919123,4.59129E-06,0.03135052,4.71242,0,1.331541E-05,2.740762E-05,4.253833E-07,9.760083E-05,0.0001294253,-0.0003816567
2025_09_08_21_53_00_233,0,0,0,0,0.2001644,0.1583494,0.0591912,4.057418E-06,0.03135052,4.71242,0,1.057823E-05,1.620035E-05,3.742374E-07,-2.211323E-06,0.0003738478,-0.0007983872
2025_09_08_21_53_00_281,0,0,0,0,0.2001649,0.1583501,0.05919136,9.609674E-07,0.0313505,4.71242,0,8.897328E-06,2.437975E-05,2.982473E-07,-9.754125E-05,0.0002563269,-0.001322101
2025_09_08_21_53_00_321,0,0,0,0,0.2001653,0.1583505,0.05919121,3.523547E-06,0.03135044,4.71242,0,1.077419E-05,2.779744E-05,3.522801E-07,0.0003657565,0.0001881903,0.0004874819
2025_09_08_21_53_00_365,0,0,0,0,0.2001655,0.1583511,0.05919144,2.989676E-06,0.03135054,4.71242,0,1.754919E-05,1.658866E-05,5.756679E-07,-0.0003492147,0.0002509032,0.001638782
2025_09_08_21_53_00_399,0,0,0,0,0.2001655,0.1583515,0.05919135,3.096451E-06,0.03135043,4.71242,0,1.468633E-05,2.600702E-05,4.436092E-07,4.880234E-06,-3.25843E-05,-3.617788E-05
2025_09_08_21_53_00_449,0,0,0,0,0.2001662,0.1583521,0.05919141,2.989676E-06,0.03135044,4.712419,0,2.758657E-05,3.269188E-05,8.078255E-07,-8.95036E-05,-0.0003788391,0.001216561
2025_09_08_21_53_00_500,0,0,0,0,0.2001667,0.1583526,0.05919145,0,0.03135053,4.712419,0,1.287715E-05,2.003861E-05,4.005053E-07,-6.888842E-05,9.425832E-05,0.001636394
2025_09_08_21_53_00_548,0,0,0,0,0.2001676,0.1583532,0.05919135,2.669354E-06,0.03135058,4.712419,0,3.000051E-05,8.300011E-06,8.692001E-07,-0.0003093848,-0.0003589139,0.001687538
2025_09_08_21_53_00_581,0,0,0,0,0.2001677,0.1583536,0.05919128,-7.474192E-07,0.03135038,4.71242,0,8.49069E-06,2.903682E-05,3.338454E-07,3.001571E-05,0.0006002893,-0.0004322173
2025_09_08_21_53_00_631,0,0,0,0,0.2001694,0.1583542,0.05919122,-1.622967E-05,0.03135013,4.71242,0,-2.471614E-05,5.787014E-05,-7.766226E-07,6.096843E-05,-0.0001878247,-0.003001329
2025_09_08_21_53_00_665,0,0,0,0,0.2001706,0.1583547,0.05919126,-1.003677E-05,0.03135016,4.71242,0,-2.145429E-05,6.145368E-05,-6.514154E-07,-0.0001295398,4.720948E-05,0.004285615
2025_09_08_21_53_00_717,0,0,0,0,0.2001717,0.1583553,0.05919127,-7.580965E-06,0.03135023,4.71242,0,-2.312081E-05,5.978309E-05,-6.54002E-07,-1.70653E-05,0.0003799197,0.005156394
2025_09_08_21_53_00_750,0,0,0,0,0.2001724,0.1583557,0.05919128,-6.833546E-06,0.03135026,4.71242,0,-2.501205E-05,5.428679E-05,-7.662009E-07,6.979371E-05,-7.146422E-05,-0.001721135
2025_09_08_21_53_00_799,0,0,0,0,0.2001738,0.1583562,0.05919131,-6.833547E-06,0.03135026,4.71242,0,-2.829151E-05,5.852935E-05,-8.884476E-07,-0.0006210489,-0.0001137832,0.002109062
2025_09_08_21_53_00_848,0,0,0,0,0.2001749,0.1583569,0.05919122,3.630322E-06,0.0313505,4.71242,0,-2.514222E-06,3.97975E-05,-7.045323E-08,-3.143259E-05,0.000127933,-0.003416895
2025_09_08_21_53_00_898,0,0,0,0,0.200176,0.1583576,0.05919108,3.523547E-06,0.03135062,4.71242,0,6.670234E-07,2.177554E-05,5.541658E-08,0.0001901528,0.0003212147,0.002286339
2025_09_08_21_53_00_949,0,0,0,0,0.2001771,0.1583584,0.05919123,6.192902E-06,0.03135055,4.71242,0,1.579979E-05,2.067534E-05,4.512539E-07,-9.518106E-05,-0.0002528259,0.0004748908
2025_09_08_21_53_01_001,0,0,0,0,0.2001778,0.1583591,0.05919118,5.231934E-06,0.0313506,4.71242,0,9.023062E-06,1.065163E-05,2.480122E-07,-6.141806E-05,-0.000235733,0.001367422
2025_09_08_21_53_01_031,0,0,0,0,0.2001781,0.1583597,0.05919123,4.164192E-06,0.03135046,4.71242,0,1.981949E-05,2.314624E-05,6.066434E-07,-0.0001187116,-5.230834E-05,-0.002541204
2025_09_08_21_53_01_081,0,0,0,0,0.200179,0.1583604,0.05919129,5.765805E-06,0.0313505,4.71242,0,2.264428E-05,1.724726E-05,6.953205E-07,-0.000245329,3.513685E-05,0.0008623574
2025_09_08_21_53_01_115,0,0,0,0,0.2001794,0.1583609,0.05919141,2.135483E-06,0.03135049,4.712419,0,9.027379E-06,2.627658E-05,3.237621E-07,0.0001139616,0.0003385232,0.002514967
2025_09_08_21_53_01_149,0,0,0,0,0.2001799,0.1583613,0.05919141,9.075805E-06,0.0313504,4.712419,0,3.060625E-05,3.149922E-05,9.558529E-07,-0.0001985595,0.000112763,-0.0005176343
2025_09_08_21_53_01_198,0,0,0,0,0.2001802,0.1583619,0.05919138,4.057418E-06,0.0313505,4.712419,0,1.200306E-05,2.554756E-05,4.471946E-07,-2.180218E-05,0.0005823749,0.00381578
2025_09_08_21_53_01_249,0,0,0,0,0.2001808,0.1583625,0.0591914,3.203225E-07,0.03135038,4.71242,0,1.070803E-05,2.776691E-05,3.512761E-07,-6.300263E-05,0.0001677605,-0.0004891635
2025_09_08_21_53_01_299,0,0,0,0,0.200181,0.1583631,0.05919138,1.174516E-06,0.03135049,4.71242,0,1.731979E-05,2.410033E-05,5.32357E-07,-1.825253E-05,6.871846E-05,0.0008191718
2025_09_08_21_53_01_349,0,0,0,0,0.2001817,0.1583638,0.05919131,1.494838E-06,0.03135055,4.712419,0,2.037131E-05,1.539497E-05,5.948535E-07,-2.523092E-05,-0.0002107193,0.003866904
