,timestamp,throttle,steering,leftTicks,rightTicks,posX,posY,posZ,roll,pitch,yaw,speed,angX,angY,angZ,accX,accY,accZ
421,2025-09-01 14:42:01.732782,0.02,0.10472,399.7382,409.8371,100.7957,102.7516,0.0591,0.0008,0.0307,1.7399,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0001,-0.0013
422,2025-09-01 14:42:01.850213,0.02,0.10472,400.7232,410.8451,100.7853,102.8092,0.0591,0.0008,0.0307,1.7577,0.4983,-0.0047,0.0001,0.1524,0.0,0.0001,-0.0013
423,2025-09-01 14:42:01.949814,0.02,0.10472,401.6396,411.7875,100.7746,102.8624,0.0591,0.0008,0.0307,1.7743,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0017
424,2025-09-01 14:42:02.065271,0.02,0.10472,402.5493,412.7169,100.7632,102.9149,0.0591,0.0008,0.0307,1.7908,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0002,0.0013
425,2025-09-01 14:42:02.183410,0.02,0.10472,403.5376,413.7281,100.7499,102.9717,0.0591,0.0008,0.0307,1.8086,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0001,-0.0013
426,2025-09-01 14:42:02.302104,0.02,0.10472,404.5161,414.7295,100.7356,103.0279,0.0591,0.0008,0.0307,1.8263,0.4983,-0.0047,0.0001,0.1524,0.0002,-0.0002,-0.0005
427,2025-09-01 14:42:02.416647,0.02,0.10472,405.5044,415.7374,100.7202,103.084,0.0591,0.0008,0.0307,1.8441,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0001,-0.0064
428,2025-09-01 14:42:02.531338,0.02,0.10472,406.4894,416.7486,100.7038,103.1401,0.0591,0.0008,0.0307,1.862,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.003
429,2025-09-01 14:42:02.648330,0.02,0.10472,407.4613,417.7402,100.6868,103.1948,0.0591,0.0008,0.0307,1.8795,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.0034
430,2025-09-01 14:42:02.764406,0.02,0.10472,408.4496,418.7514,100.6685,103.2501,0.0591,0.0008,0.0307,1.8973,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,0.003
431,2025-09-01 14:42:02.881143,0.02,0.10472,409.4346,419.7593,100.6492,103.3053,0.0591,0.0008,0.0307,1.9152,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0018
432,2025-09-01 14:42:02.999708,0.02,0.10472,410.4229,420.7705,100.6289,103.3598,0.0591,0.0008,0.0307,1.933,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.0043
433,2025-09-01 14:42:03.065436,0.02,0.10472,411.3261,421.6934,100.6095,103.4097,0.0591,0.0008,0.0307,1.9493,0.4983,-0.0047,0.0001,0.1524,-0.0003,0.0003,0.0056
434,2025-09-01 14:42:03.184085,0.02,0.10472,411.9675,422.3479,100.5952,103.4446,0.0591,0.0008,0.0307,1.9609,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,0.0048
435,2025-09-01 14:42:03.251073,0.02,0.10472,412.8871,423.2871,100.574,103.4947,0.0591,0.0008,0.0307,1.9775,0.4983,-0.0047,0.0001,0.1524,0.0,0.0001,-0.0053
436,2025-09-01 14:42:03.368332,0.02,0.10472,413.5187,423.935,100.559,103.5289,0.0591,0.0008,0.0307,1.989,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.0052
437,2025-09-01 14:42:03.484364,0.02,0.10472,414.4972,424.9364,100.535,103.5814,0.0591,0.0008,0.0307,2.0066,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0
438,2025-09-01 14:42:03.547918,0.02,0.10472,415.384,425.8429,100.5124,103.6287,0.0591,0.0008,0.0307,2.0227,0.4983,-0.0047,0.0001,0.1524,0.0002,0.0002,-0.0009
439,2025-09-01 14:42:03.649558,0.02,0.10472,415.9403,426.4123,100.4977,103.6581,0.0591,0.0008,0.0307,2.0327,0.4983,-0.0047,0.0001,0.1524,0.0,0.0003,-0.0061
440,2025-09-01 14:42:03.765415,0.02,0.10472,416.8926,427.3875,100.4721,103.7085,0.0591,0.0008,0.0307,2.0499,0.4983,-0.0047,0.0001,0.1524,0.0,0.0002,0.005
441,2025-09-01 14:42:03.883691,0.02,0.10472,417.8809,428.3954,100.4447,103.7597,0.0591,0.0008,0.0307,2.0678,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0009
442,2025-09-01 14:42:03.983517,0.02,0.10472,418.7907,429.3281,100.4185,103.8069,0.0591,0.0008,0.0307,2.0842,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0056
443,2025-09-01 14:42:04.057684,0.02,0.10472,419.6448,430.1986,100.3934,103.8504,0.0591,0.0008,0.0307,2.0996,0.4983,-0.0047,0.0001,0.1524,0.0,0.0001,0.0004
444,2025-09-01 14:42:04.165708,0.02,0.10472,420.2666,430.84,100.3745,103.8822,0.0591,0.0008,0.0307,2.1109,0.4983,-0.0047,0.0001,0.1524,0.0,0.0002,0.0039
445,2025-09-01 14:42:04.282149,0.02,0.10472,421.2483,431.8381,100.3443,103.9314,0.0591,0.0008,0.0307,2.1286,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0001,-0.003
446,2025-09-01 14:42:04.397534,0.02,0.10472,422.2333,432.8493,100.3128,103.9805,0.0591,0.0008,0.0307,2.1464,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0022
447,2025-09-01 14:42:04.514884,0.02,0.10472,423.2216,433.8572,100.2805,104.0292,0.0591,0.0008,0.0307,2.1643,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0003,-0.0017
448,2025-09-01 14:42:04.618029,0.02,0.10472,424.1085,434.7637,100.2508,104.0722,0.0591,0.0008,0.0307,2.1803,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,-0.0025
449,2025-09-01 14:42:04.683837,0.02,0.10472,424.9921,435.6702,100.2204,104.1148,0.0591,0.0008,0.0307,2.1963,0.4983,-0.0047,0.0001,0.1524,0.0,0.0001,-0.0043
450,2025-09-01 14:42:04.799470,0.02,0.10472,425.6007,436.292,100.1992,104.1438,0.0591,0.0008,0.0307,2.2073,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0001,0.0005
451,2025-09-01 14:42:04.914761,0.02,0.10472,426.5956,437.3097,100.1637,104.1907,0.0591,0.0008,0.0307,2.2253,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0002,0.0055
452,2025-09-01 14:42:05.032161,0.02,0.10472,427.5839,438.3209,100.1277,104.2365,0.0591,0.0008,0.0307,2.2431,0.4983,-0.0047,0.0001,0.1524,0.0002,-0.0001,-0.0072
453,2025-09-01 14:42:05.148277,0.02,0.10472,428.5623,439.3223,100.0912,104.2814,0.0591,0.0008,0.0307,2.2608,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0047
454,2025-09-01 14:42:05.266306,0.02,0.10472,429.5474,440.3302,100.0535,104.3261,0.0591,0.0008,0.0307,2.2786,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0002,-0.0043
455,2025-09-01 14:42:05.381405,0.02,0.10472,430.5258,441.3316,100.0155,104.3695,0.0591,0.0008,0.0307,2.2963,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0021
456,2025-09-01 14:42:05.497741,0.02,0.10472,431.5076,442.333,99.9767,104.4123,0.0591,0.0008,0.0307,2.314,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0003,0.0034
457,2025-09-01 14:42:05.616209,0.02,0.10472,432.5024,443.3507,99.9364,104.4552,0.0591,0.0008,0.0307,2.332,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,-0.0004
458,2025-09-01 14:42:05.731453,0.02,0.10472,433.4809,444.3521,99.896,104.4967,0.0591,0.0008,0.0307,2.3496,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0002,0.0022
459,2025-09-01 14:42:05.847163,0.02,0.10472,434.4594,445.3535,99.8549,104.5374,0.0591,0.0008,0.0307,2.3673,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.004
460,2025-09-01 14:42:05.965331,0.02,0.10472,435.4542,446.3712,99.8125,104.5781,0.0591,0.0008,0.0307,2.3853,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,0.0001
461,2025-09-01 14:42:06.081328,0.02,0.10472,436.4425,447.3792,99.7697,104.6176,0.0591,0.0008,0.0307,2.4031,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.006
462,2025-09-01 14:42:06.200013,0.02,0.10472,437.4112,448.3707,99.7268,104.6557,0.0591,0.0008,0.0307,2.4207,0.4983,-0.0047,0.0001,0.1524,0.0003,0.0001,-0.0056
463,2025-09-01 14:42:06.284670,0.02,0.10472,438.3307,449.3132,99.6856,104.6911,0.0591,0.0008,0.0307,2.4373,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0
464,2025-09-01 14:42:06.383197,0.02,0.10472,438.9656,449.9612,99.657,104.7151,0.0591,0.0008,0.0307,2.4487,0.4983,-0.0047,0.0001,0.1524,0.0,0.0001,-0.0039
465,2025-09-01 14:42:06.498013,0.02,0.10472,439.9506,450.9691,99.6116,104.7519,0.0591,0.0008,0.0307,2.4666,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0013
466,2025-09-01 14:42:06.615185,0.02,0.10472,440.9291,451.9705,99.5661,104.7876,0.0591,0.0008,0.0307,2.4842,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0002,0.0017
467,2025-09-01 14:42:06.731653,0.02,0.10472,441.9174,452.9784,99.5196,104.8227,0.0591,0.0008,0.0307,2.5021,0.4983,-0.0047,0.0001,0.1524,-0.0004,0.0002,0.0116
468,2025-09-01 14:42:06.847257,0.02,0.10472,442.9122,453.9994,99.472,104.8573,0.0591,0.0008,0.0307,2.5201,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0004
469,2025-09-01 14:42:06.964625,0.02,0.10472,443.8907,454.9975,99.4247,104.8905,0.0591,0.0008,0.0307,2.5377,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0013
470,2025-09-01 14:42:07.081475,0.02,0.10472,444.8626,455.9924,99.3771,104.9225,0.0591,0.0008,0.0307,2.5553,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0001,0.0086
471,2025-09-01 14:42:07.199173,0.02,0.10472,445.8673,457.0167,99.3273,104.9548,0.0591,0.0008,0.0307,2.5734,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0043
472,2025-09-01 14:42:07.314637,0.02,0.10472,446.8359,458.0115,99.2787,104.9851,0.0591,0.0008,0.0307,2.5909,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0001,-0.0009
473,2025-09-01 14:42:07.432488,0.02,0.10472,447.8307,459.0292,99.2281,105.0153,0.0591,0.0008,0.0307,2.6089,0.4983,-0.0047,0.0001,0.1524,0.0004,0.0002,-0.0043
474,2025-09-01 14:42:07.548384,0.02,0.10472,448.8092,460.0306,99.1782,105.0441,0.0591,0.0008,0.0307,2.6266,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0001,-0.0021
475,2025-09-01 14:42:07.664482,0.02,0.10472,449.7975,461.0385,99.1269,105.0723,0.0591,0.0008,0.0307,2.6444,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0051
476,2025-09-01 14:42:07.781767,0.02,0.10472,450.776,462.0399,99.076,105.0993,0.0591,0.0008,0.0307,2.6621,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.0043
477,2025-09-01 14:42:07.897714,0.02,0.10472,451.7643,463.0479,99.0237,105.1256,0.0591,0.0008,0.0307,2.68,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0017
478,2025-09-01 14:42:08.016261,0.02,0.10472,452.7493,464.0591,98.9714,105.151,0.0591,0.0008,0.0307,2.6978,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0055
479,2025-09-01 14:42:08.132237,0.02,0.10472,453.7376,465.067,98.9183,105.1754,0.0591,0.0008,0.0307,2.7156,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,0.0039
480,2025-09-01 14:42:08.249575,0.02,0.10472,454.7161,466.0684,98.8654,105.1987,0.0591,0.0008,0.0307,2.7333,0.4983,-0.0047,0.0001,0.1524,0.0,0.0002,-0.0017
481,2025-09-01 14:42:08.367746,0.02,0.10472,455.7044,467.0796,98.8117,105.2213,0.0591,0.0008,0.0307,2.7511,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,0.0036
482,2025-09-01 14:42:08.484794,0.02,0.10472,456.6894,468.0875,98.7574,105.2429,0.0591,0.0008,0.0307,2.769,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0001,-0.0022
483,2025-09-01 14:42:08.600816,0.02,0.10472,457.6679,469.0889,98.7035,105.2634,0.0591,0.0008,0.0307,2.7867,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,-0.0004
484,2025-09-01 14:42:08.716377,0.02,0.10472,458.6562,470.1001,98.6485,105.2831,0.0591,0.0008,0.0307,2.8045,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0002,0.0025
485,2025-09-01 14:42:08.834244,0.02,0.10472,459.6445,471.108,98.5931,105.3018,0.0591,0.0008,0.0307,2.8223,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,0.0043
486,2025-09-01 14:42:08.948946,0.02,0.10472,460.623,472.1094,98.5382,105.3193,0.0591,0.0008,0.0307,2.84,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0001,0.0022
487,2025-09-01 14:42:09.064272,0.02,0.10472,461.608,473.1206,98.4823,105.336,0.0591,0.0008,0.0307,2.8579,0.4983,-0.0047,0.0001,0.1524,-0.0002,-0.0003,0.0024
488,2025-09-01 14:42:09.181522,0.02,0.10472,462.5799,474.1122,98.4269,105.3514,0.0591,0.0008,0.0307,2.8754,0.4983,-0.0047,0.0001,0.1524,0.0002,-0.0001,-0.002
489,2025-09-01 14:42:09.297191,0.02,0.10472,463.5649,475.1201,98.3705,105.3662,0.0591,0.0008,0.0307,2.8932,0.4983,-0.0047,0.0001,0.1524,0.0002,0.0,-0.0035
490,2025-09-01 14:42:09.416597,0.02,0.10472,464.5532,476.1313,98.314,105.3799,0.0591,0.0008,0.0307,2.9111,0.4983,-0.0047,0.0001,0.1524,-0.0003,0.0,0.0112
491,2025-09-01 14:42:09.488750,0.02,0.10472,465.499,477.0967,98.2597,105.3921,0.0591,0.0008,0.0307,2.9281,0.4983,-0.0047,0.0001,0.1524,-0.0002,0.0,0.0026
492,2025-09-01 14:42:09.599769,0.02,0.10472,466.1044,477.7184,98.2244,105.3994,0.0591,0.0008,0.0307,2.9391,0.4983,-0.0047,0.0001,0.1524,0.0005,-0.0001,-0.0107
493,2025-09-01 14:42:09.718683,0.02,0.10472,467.0763,478.71,98.1679,105.4103,0.0591,0.0008,0.0307,2.9566,0.4983,-0.0047,0.0001,0.1524,-0.0004,0.0003,0.0129
494,2025-09-01 14:42:09.832079,0.02,0.10472,468.081,479.7376,98.1094,105.4206,0.0591,0.0008,0.0307,2.9748,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0
495,2025-09-01 14:42:09.949187,0.02,0.10472,469.0594,480.739,98.0523,105.4296,0.0591,0.0008,0.0307,2.9925,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,-0.0005
496,2025-09-01 14:42:10.065702,0.02,0.10472,470.0445,481.7469,97.9946,105.4376,0.0591,0.0008,0.0307,3.0103,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0001,0.0017
497,2025-09-01 14:42:10.181929,0.02,0.10472,471.0229,482.7483,97.9375,105.4445,0.0591,0.0008,0.0307,3.028,0.4983,-0.0047,0.0001,0.1524,0.0,0.0001,0.0055
498,2025-09-01 14:42:10.301442,0.02,0.10472,472.0112,483.7595,97.8797,105.4505,0.0591,0.0008,0.0307,3.0458,0.4983,-0.0047,0.0001,0.1524,-0.0002,-0.0001,-0.0008
499,2025-09-01 14:42:10.415640,0.02,0.10472,472.9897,484.7576,97.8224,105.4554,0.0591,0.0008,0.0307,3.0635,0.4983,-0.0047,0.0001,0.1524,0.0004,-0.0001,-0.0096
500,2025-09-01 14:42:10.532108,0.02,0.10472,473.9943,485.7852,97.7636,105.4594,0.0591,0.0008,0.0307,3.0816,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0031
501,2025-09-01 14:42:10.649436,0.02,0.10472,474.9565,486.7701,97.7072,105.4622,0.0591,0.0008,0.0307,3.099,0.4983,-0.0047,0.0001,0.1524,0.0002,-0.0001,0.0012
502,2025-09-01 14:42:10.749096,0.02,0.10472,475.8597,487.693,97.6542,105.4639,0.0591,0.0008,0.0307,3.1153,0.4983,-0.0047,0.0001,0.1524,-0.0002,0.0,0.0094
503,2025-09-01 14:42:10.865179,0.02,0.10472,476.7956,488.6519,97.5992,105.4648,0.0591,0.0008,0.0307,3.1322,0.4983,-0.0047,0.0001,0.1524,-0.0002,0.0002,0.0051
504,2025-09-01 14:42:10.981420,0.02,0.10472,477.7741,489.65,97.5417,105.4646,0.0591,0.0008,0.0307,3.1499,0.4983,-0.0047,0.0001,0.1524,0.0002,-0.0001,0.0015
505,2025-09-01 14:42:11.097654,0.02,0.10472,478.7689,490.671,97.4831,105.4635,0.0591,0.0008,0.0307,3.1679,0.4983,-0.0047,0.0001,0.1524,-0.0003,0.0002,0.0022
506,2025-09-01 14:42:11.214173,0.02,0.10472,479.7474,491.6691,97.4255,105.4613,0.0591,0.0008,0.0307,3.1856,0.4983,-0.0047,0.0001,0.1524,-0.0002,0.0001,0.0039
507,2025-09-01 14:42:11.332346,0.02,0.10472,480.7357,492.6803,97.3674,105.4581,0.0591,0.0008,0.0307,3.2034,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0005
508,2025-09-01 14:42:11.449171,0.02,0.10472,481.7043,493.6718,97.3101,105.454,0.0591,0.0008,0.0307,3.221,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0003,-0.0064
509,2025-09-01 14:42:11.565562,0.02,0.10472,482.7025,494.6896,97.2514,105.4487,0.0591,0.0008,0.0307,3.239,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0002,0.0068
510,2025-09-01 14:42:11.682761,0.02,0.10472,483.6809,495.691,97.1935,105.4424,0.0591,0.0008,0.0307,3.2566,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0068
511,2025-09-01 14:42:11.799252,0.02,0.10472,484.6594,496.6924,97.1364,105.4351,0.0591,0.0008,0.0307,3.2743,0.4983,-0.0047,0.0001,0.1524,0.0,0.0001,0.0052
512,2025-09-01 14:42:11.915345,0.02,0.10472,485.6444,497.7036,97.0789,105.4268,0.0591,0.0008,0.0307,3.2922,0.4983,-0.0047,0.0001,0.1524,-0.0003,0.0003,0.0094
513,2025-09-01 14:42:12.032830,0.02,0.10472,486.6425,498.7213,97.0208,105.4173,0.0591,0.0008,0.0307,3.3101,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0002,-0.0055
514,2025-09-01 14:42:12.148273,0.02,0.10472,487.621,499.7227,96.9637,105.407,0.0591,0.0008,0.0307,3.3278,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,-0.0005
515,2025-09-01 14:42:12.265720,0.02,0.10472,488.606,500.7306,96.9066,105.3956,0.0591,0.0008,0.0307,3.3457,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0013
516,2025-09-01 14:42:12.381592,0.02,0.10472,489.5845,501.732,96.8502,105.3833,0.0591,0.0008,0.0307,3.3633,0.4983,-0.0047,0.0001,0.1524,0.0003,0.0,-0.0008
517,2025-09-01 14:42:12.498350,0.02,0.10472,490.5728,502.7399,96.7933,105.3698,0.0591,0.0008,0.0307,3.3812,0.4983,-0.0047,0.0001,0.1524,0.0003,-0.0002,-0.0078
518,2025-09-01 14:42:12.614360,0.02,0.10472,491.5513,503.7413,96.7373,105.3554,0.0591,0.0008,0.0307,3.3989,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0002,-0.0033
519,2025-09-01 14:42:12.731250,0.02,0.10472,492.5396,504.7525,96.6812,105.3399,0.0591,0.0008,0.0307,3.4167,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0002,-0.0031
520,2025-09-01 14:42:12.848035,0.02,0.10472,493.5246,505.7604,96.6251,105.3235,0.0591,0.0008,0.0307,3.4345,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,-0.0055
521,2025-09-01 14:42:12.964598,0.02,0.10472,494.5129,506.7716,96.5695,105.306,0.0591,0.0008,0.0307,3.4524,0.4983,-0.0047,0.0001,0.1524,-0.0002,-0.0001,0.0124
522,2025-09-01 14:42:13.083154,0.02,0.10472,495.4913,507.773,96.5147,105.2877,0.0591,0.0008,0.0307,3.4701,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0069
523,2025-09-01 14:42:13.201185,0.02,0.10472,496.4698,508.7711,96.46,105.2685,0.0591,0.0008,0.0307,3.4877,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0043
524,2025-09-01 14:42:13.284214,0.02,0.10472,497.3992,509.7202,96.4088,105.2493,0.0591,0.0008,0.0307,3.5045,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0001,0.0039
525,2025-09-01 14:42:13.399485,0.02,0.10472,498.165,510.5055,96.3663,105.2328,0.0591,0.0008,0.0307,3.5184,0.4983,-0.0047,0.0001,0.1524,0.0,0.0,0.0023
526,2025-09-01 14:42:13.516348,0.02,0.10472,499.1533,511.5168,96.3125,105.2108,0.0591,0.0008,0.0307,3.5362,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0004
527,2025-09-01 14:42:13.632870,0.02,0.10472,500.1317,512.5181,96.2592,105.188,0.0591,0.0008,0.0307,3.5539,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.0004
528,2025-09-01 14:42:13.748758,0.02,0.10472,501.1201,513.5261,96.2062,105.164,0.0591,0.0008,0.0307,3.5717,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0002,-0.0026
529,2025-09-01 14:42:13.865402,0.02,0.10472,502.105,514.5373,96.1533,105.1391,0.0591,0.0008,0.0307,3.5896,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.0034
530,2025-09-01 14:42:13.982627,0.02,0.10472,503.0835,515.5386,96.1016,105.1135,0.0591,0.0008,0.0307,3.6073,0.4983,-0.0047,0.0001,0.1524,0.0003,-0.0004,-0.0047
531,2025-09-01 14:42:14.099169,0.02,0.10472,504.0718,516.5466,96.0497,105.0867,0.0591,0.0008,0.0307,3.6251,0.4983,-0.0047,0.0001,0.1524,-0.0002,0.0,0.0086
532,2025-09-01 14:42:14.214308,0.02,0.10472,505.0503,517.548,95.9989,105.0593,0.0591,0.0008,0.0307,3.6428,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0,0.006
533,2025-09-01 14:42:14.331576,0.02,0.10472,506.0386,518.5559,95.9481,105.0307,0.0591,0.0008,0.0307,3.6606,0.4983,-0.0047,0.0001,0.1524,0.0002,0.0001,-0.0095
534,2025-09-01 14:42:14.448345,0.02,0.10472,507.0236,519.5671,95.8976,105.0012,0.0591,0.0008,0.0307,3.6784,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0001,0.0013
535,2025-09-01 14:42:14.565454,0.02,0.10472,508.0119,520.575,95.8479,104.9708,0.0591,0.0008,0.0307,3.6963,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0026
536,2025-09-01 14:42:14.684611,0.02,0.10472,508.9806,521.5699,95.7995,104.9401,0.0591,0.0008,0.0307,3.7138,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,-0.0069
537,2025-09-01 14:42:14.782484,0.02,0.10472,509.9361,522.545,95.7524,104.9091,0.0591,0.0008,0.0307,3.731,0.4983,-0.0047,0.0001,0.1524,-0.0002,-0.0004,0.003
538,2025-09-01 14:42:14.898547,0.02,0.10472,510.8197,523.4515,95.7093,104.8795,0.0591,0.0008,0.0307,3.7471,0.4983,-0.0047,0.0001,0.1524,-0.0003,0.0001,0.0085
539,2025-09-01 14:42:15.014434,0.02,0.10472,511.808,524.4594,95.6617,104.8458,0.0591,0.0008,0.0307,3.7649,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0002,0.0021
540,2025-09-01 14:42:15.134326,0.02,0.10472,512.7865,525.4608,95.615,104.8116,0.0591,0.0008,0.0307,3.7826,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0002,-0.0043
541,2025-09-01 14:42:15.249190,0.02,0.10472,513.7748,526.4688,95.5687,104.7762,0.0591,0.0008,0.0307,3.8004,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0003,0.0014
542,2025-09-01 14:42:15.364501,0.02,0.10472,514.7532,527.4702,95.5235,104.7403,0.0591,0.0008,0.0307,3.8181,0.4983,-0.0047,0.0001,0.1524,-0.0003,0.0,0.0039
543,2025-09-01 14:42:15.484298,0.02,0.10472,515.7415,528.4813,95.4784,104.7033,0.0591,0.0008,0.0307,3.8359,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0004,-0.0005
544,2025-09-01 14:42:15.585067,0.02,0.10472,516.5826,529.342,95.4403,104.671,0.0591,0.0008,0.0307,3.8512,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0035
545,2025-09-01 14:42:15.698724,0.02,0.10472,517.5807,530.363,95.3961,104.6321,0.0591,0.0008,0.0307,3.8692,0.4983,-0.0047,0.0001,0.1524,-0.0001,0.0001,0.0008
546,2025-09-01 14:42:15.815693,0.02,0.10472,518.5591,531.3611,95.3534,104.5933,0.0591,0.0008,0.0307,3.8868,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0013
547,2025-09-01 14:42:15.932373,0.02,0.10472,519.5377,532.3625,95.3114,104.5537,0.0591,0.0008,0.0307,3.9045,0.4983,-0.0047,0.0001,0.1524,0.0001,-0.0001,-0.0042
548,2025-09-01 14:42:16.050633,0.02,0.10472,520.5325,533.3802,95.2693,104.5125,0.0591,0.0008,0.0307,3.9225,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0001,0.0004
549,2025-09-01 14:42:16.167336,0.02,0.10472,521.5011,534.3751,95.229,104.4716,0.0591,0.0008,0.0307,3.94,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0,0.003
550,2025-09-01 14:42:16.282655,0.02,0.10472,522.4992,535.3928,95.1884,104.429,0.0591,0.0008,0.0307,3.958,0.4983,-0.0047,0.0001,0.1524,-0.0001,-0.0001,0.0026
551,2025-09-01 14:42:16.399460,0.02,0.10472,523.4777,536.3942,95.1492,104.3866,0.0591,0.0008,0.0307,3.9757,0.4983,-0.0047,0.0001,0.1524,0.0002,-0.0002,-0.0034
552,2025-09-01 14:42:16.519272,0.02,0.10472,524.4562,537.3923,95.1108,104.3433,0.0591,0.0008,0.0307,3.9934,0.4983,-0.0047,0.0001,0.1524,-0.0003,0.0001,0.0073
553,2025-09-01 14:42:16.636409,0.02,0.10472,525.4412,538.4036,95.0729,104.2989,0.0591,0.0008,0.0307,4.0112,0.4983,-0.0047,0.0001,0.1524,0.0,-0.0002,-0.0043
554,2025-09-01 14:42:16.752775,0.02,0.10472,526.4295,539.4114,95.0358,104.254,0.0591,0.0008,0.0307,4.0291,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0001,0.0008
555,2025-09-01 14:42:16.866467,0.02,0.10472,527.4178,540.4227,94.9995,104.2084,0.0591,0.0008,0.0307,4.0469,0.4983,-0.0047,0.0001,0.1524,0.0001,0.0002,0.0035
